realization,region,RRm_sem_ref_time-mean,ci_name,ci_frequency,standard_name,units,mid_month
nan_GERICS_nan_nan_nan_nan_sem_RRm,09671_Aschaffenburg,2.4282508,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09671_Aschaffenburg,2.1748617,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09671_Aschaffenburg,2.517916,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09671_Aschaffenburg,2.4127936,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09672_Bad Kissingen,2.2843428,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09672_Bad Kissingen,1.850323,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09672_Bad Kissingen,2.2664108,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09672_Bad Kissingen,2.0783374,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09673_Rhön-Grabfeld,2.0782437,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09673_Rhön-Grabfeld,1.7344344,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09673_Rhön-Grabfeld,2.1346729,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09673_Rhön-Grabfeld,1.9122319,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09674_Haßberge,1.8258296,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09674_Haßberge,1.6285636,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09674_Haßberge,2.1919508,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09674_Haßberge,1.8641351,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09675_Kitzingen,1.447448,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09675_Kitzingen,1.5289842,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09675_Kitzingen,2.059046,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09675_Kitzingen,1.6338601,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09676_Miltenberg,2.2092333,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09676_Miltenberg,2.0547197,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09676_Miltenberg,2.3002877,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09676_Miltenberg,2.1381986,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09677_Main-Spessart,2.3895574,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09677_Main-Spessart,1.8924153,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09677_Main-Spessart,2.1868463,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09677_Main-Spessart,2.1355658,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09678_Schweinfurt,1.5850334,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09678_Schweinfurt,1.5007216,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09678_Schweinfurt,2.0572848,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09678_Schweinfurt,1.6800896,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09679_Würzburg,1.5864067,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09679_Würzburg,1.5429325,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09679_Würzburg,1.980521,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09679_Würzburg,1.6236904,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_09772_09771_Region_um_Augsburg,1.6236398,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_09772_09771_Region_um_Augsburg,2.1108797,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_09772_09771_Region_um_Augsburg,3.2717273,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_09772_09771_Region_um_Augsburg,2.1810565,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_Augsburg,1.6164671,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_Augsburg,2.0825286,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_Augsburg,3.240042,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09761_Augsburg,2.1425931,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_09777_Region_um_Kaufbeuren,2.5444083,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_09777_Region_um_Kaufbeuren,3.2016845,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_09777_Region_um_Kaufbeuren,5.1723156,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_09777_Region_um_Kaufbeuren,3.1470044,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_Kaufbeuren,2.4211612,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_Kaufbeuren,2.9175503,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_Kaufbeuren,4.577396,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09762_Kaufbeuren,2.915609,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_09780_Region_um_Kempten_(Allgäu),3.963968,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_09780_Region_um_Kempten_(Allgäu),4.1796045,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_09780_Region_um_Kempten_(Allgäu),6.3493457,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_09780_Region_um_Kempten_(Allgäu),4.223173,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_Kempten (Allgäu),3.2162855,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_Kempten (Allgäu),3.4089792,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_Kempten (Allgäu),4.9398737,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09763_Kempten (Allgäu),3.497536,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_09778_08436_Region_um_Memmingen,2.1694975,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_09778_08436_Region_um_Memmingen,2.7112072,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_09778_08436_Region_um_Memmingen,4.101441,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_09778_08436_Region_um_Memmingen,2.8008883,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_Memmingen,1.7896311,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_Memmingen,2.482231,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_Memmingen,4.0191903,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09764_Memmingen,2.5551322,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09771_Aichach-Friedberg,1.5745999,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09771_Aichach-Friedberg,2.045157,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09771_Aichach-Friedberg,3.2240055,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09771_Aichach-Friedberg,2.0943406,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09772_Augsburg,1.6599091,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09772_Augsburg,2.162098,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09772_Augsburg,3.3104637,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09772_Augsburg,2.2487805,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09773_Dillingen a.d. Donau,1.5747643,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09773_Dillingen a.d. Donau,1.8553861,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09773_Dillingen a.d. Donau,2.7602785,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09773_Dillingen a.d. Donau,1.9522072,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09774_Günzburg,1.6132076,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09774_Günzburg,2.097682,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09774_Günzburg,3.229051,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09774_Günzburg,2.1960568,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09775_Neu-Ulm,1.5783421,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09775_Neu-Ulm,2.0622988,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09775_Neu-Ulm,3.1711366,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09775_Neu-Ulm,2.18546,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),3.033797,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),3.4015427,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),5.0656877,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_08435_08436_09780_09763_Region_um_Lindau_(Bodensee),3.501521,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_Lindau (Bodensee),3.7548294,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_Lindau (Bodensee),4.15763,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_Lindau (Bodensee),5.8705096,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09776_Lindau (Bodensee),4.337443,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09777_Ostallgäu,2.5482206,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09777_Ostallgäu,3.2104733,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09777_Ostallgäu,5.1907167,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09777_Ostallgäu,3.1541617,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09778_Unterallgäu,1.8939188,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09778_Unterallgäu,2.5252423,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09778_Unterallgäu,3.9801762,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09778_Unterallgäu,2.5701747,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09779_Donau-Ries,1.5734916,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09779_Donau-Ries,1.835468,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09779_Donau-Ries,2.6463957,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09779_Donau-Ries,1.8795402,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,09780_Oberallgäu,3.9967723,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,09780_Oberallgäu,4.213415,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,09780_Oberallgäu,6.411185,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,09780_Oberallgäu,4.2550106,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10041_Regionalverband Saarbrücken,2.5746083,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10041_Regionalverband Saarbrücken,2.1293821,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10041_Regionalverband Saarbrücken,2.2194884,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10041_Regionalverband Saarbrücken,2.532169,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10042_Merzig-Wadern,2.9244456,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10042_Merzig-Wadern,2.2675943,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10042_Merzig-Wadern,2.296906,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10042_Merzig-Wadern,2.747364,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.7039914,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.1419785,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.2150884,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_10044_10045_10041_10046_07336_Region_um_Neunkirchen,2.565426,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_Neunkirchen,2.8572586,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_Neunkirchen,2.2237806,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_Neunkirchen,2.2796595,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10043_Neunkirchen,2.6533365,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10044_Saarlouis,2.5863814,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10044_Saarlouis,2.1072257,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10044_Saarlouis,2.1755004,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10044_Saarlouis,2.5071406,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10045_Saarpfalz-Kreis,2.635947,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10045_Saarpfalz-Kreis,2.1585898,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10045_Saarpfalz-Kreis,2.2587113,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10045_Saarpfalz-Kreis,2.5834587,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,10046_St. Wendel,3.306571,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,10046_St. Wendel,2.4073365,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,10046_St. Wendel,2.3826432,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,10046_St. Wendel,2.9513488,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,11000_Berlin,1.4237924,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,11000_Berlin,1.3756062,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,11000_Berlin,1.8901677,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,11000_Berlin,1.3213841,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.3400348,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.3066306,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.7602837,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_12063_12069_Region_um_Brandenburg_an_der_Havel,1.2632585,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_Brandenburg an der Havel,1.274117,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_Brandenburg an der Havel,1.2723391,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_Brandenburg an der Havel,1.6945137,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12051_Brandenburg an der Havel,1.230544,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_12071_Region_um_Cottbus,1.3539429,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_12071_Region_um_Cottbus,1.4593505,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_12071_Region_um_Cottbus,2.0037882,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_12071_Region_um_Cottbus,1.3456146,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_Cottbus,1.2723863,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_Cottbus,1.4440311,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_Cottbus,1.9713801,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12052_Cottbus,1.3219804,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_12067_12064_Region_um_Frankfurt_(Oder),1.3122497,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_12067_12064_Region_um_Frankfurt_(Oder),1.3519816,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_12067_12064_Region_um_Frankfurt_(Oder),1.8467287,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_12067_12064_Region_um_Frankfurt_(Oder),1.2538719,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_Frankfurt (Oder),1.3023883,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_Frankfurt (Oder),1.36508,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_Frankfurt (Oder),1.8679262,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12053_Frankfurt (Oder),1.2513572,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_12063_12069_11000_12051_Region_um_Potsdam,1.3532288,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_12063_12069_11000_12051_Region_um_Potsdam,1.3180282,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_12063_12069_11000_12051_Region_um_Potsdam,1.7826245,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_12063_12069_11000_12051_Region_um_Potsdam,1.2725242,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_Potsdam,1.3404828,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_Potsdam,1.3226963,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_Potsdam,1.816459,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12054_Potsdam,1.266808,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12060_Barnim,1.4316227,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12060_Barnim,1.3825896,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12060_Barnim,1.894867,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12060_Barnim,1.3412412,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12061_Dahme-Spreewald,1.2978933,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12061_Dahme-Spreewald,1.3816695,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12061_Dahme-Spreewald,1.850775,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12061_Dahme-Spreewald,1.2854226,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12062_Elbe-Elster,1.2877091,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12062_Elbe-Elster,1.3790627,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12062_Elbe-Elster,1.9048173,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12062_Elbe-Elster,1.3504968,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12063_Havelland,1.3258623,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12063_Havelland,1.275431,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12063_Havelland,1.7788216,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12063_Havelland,1.2565663,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12064_Märkisch-Oderland,1.2650009,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12064_Märkisch-Oderland,1.3032266,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12064_Märkisch-Oderland,1.8299108,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12064_Märkisch-Oderland,1.2327276,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12065_Oberhavel,1.4181362,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12065_Oberhavel,1.3726578,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12065_Oberhavel,1.8420323,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12065_Oberhavel,1.334343,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12066_Oberspreewald-Lausitz,1.3485368,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12066_Oberspreewald-Lausitz,1.4329649,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12066_Oberspreewald-Lausitz,1.994609,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12066_Oberspreewald-Lausitz,1.391471,RRm,sem,precipitation,mm day-1,10
nan_GERICS_nan_nan_nan_nan_sem_RRm,12067_Oder-Spree,1.3578964,RRm,sem,precipitation,mm day-1,1
nan_GERICS_nan_nan_nan_nan_sem_RRm,12067_Oder-Spree,1.3975273,RRm,sem,precipitation,mm day-1,4
nan_GERICS_nan_nan_nan_nan_sem_RRm,12067_Oder-Spree,1.8613243,RRm,sem,precipitation,mm day-1,7
nan_GERICS_nan_nan_nan_nan_sem_RRm,12067_Oder-Spree,1.274173,RRm,sem,precipitation,mm day-1,10
